 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
2465,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02153-09306,25.85,1.002,0.004,20.557,2976.998,687,7.366,5.445,0.769,1.6,0.625,0.892
2466,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02340-12225,14.156,3.529,1.133,14.449,3912.855,747.532,5.124,4.164,0.852,1.352,0.74,0.893
2467,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02722-10607,4.719,1.008,1.09E-04,7.732,3395.924,870.84,2.562,2.242,0.992,1.184,0.845,0.939
2468,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02813-10698,9.54,2.465,0.251,12.029,3424.749,899.025,3.203,3.843,0.829,1.311,0.763,0.916
2469,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02860-08230,3.693,1.204,0.275,6.904,2634.939,914.718,1.922,2.562,0.974,1.312,0.762,0.9
2470,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02976-10474,17.233,1.005,1.04E-04,15.73,3352.045,950.91,5.445,4.484,0.875,1.148,0.871,0.903
2471,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03114-13352,8.514,2.758,0.505,11.356,4274.45,995.749,3.843,3.523,0.83,1.309,0.764,0.856
2472,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03140-07310,0.308,2.132,0.068,1.812,2340.923,1005.357,0.641,0.641,1,1.464,0.683,0.857
2473,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03158-09935,3.283,1.035,0.028,6.826,3181.336,1010.162,1.601,2.562,0.885,1.586,0.631,0.901
2474,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03213-11882,0.718,2.332,0.199,3.358,3804.921,1028.738,1.281,0.961,0.8,1.668,0.6,0.778
2475,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03236-10645,30.466,1.004,1.20E-04,21.385,3405.532,1033.862,7.687,5.445,0.837,1.485,0.673,0.927
2476,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03343-08467,28.62,1.013,0.044,19.838,2708.924,1067.812,6.085,6.085,0.914,1.054,0.949,0.936
2477,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03501-09368,2.77,1.379,0.09,6.186,2999.418,1120.338,1.922,1.922,0.91,1.061,0.943,0.857
2478,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03649-07864,13.848,1.609,0.231,13.918,2516.436,1166.778,4.484,4.164,0.898,1.074,0.931,0.909
2479,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03671-05646,2.359,0.998,1.25E-04,6.186,1807.337,1174.785,1.922,1.922,0.775,1.38,0.724,0.793
2480,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03754-11177,17.951,2.137,0.64,15.73,3577.202,1200.087,5.124,4.804,0.912,1.172,0.853,0.919
2481,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03765-11050,21.439,1.012,0.036,17.199,3536.526,1203.29,5.445,5.124,0.911,1.088,0.919,0.929
2482,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03792-09852,14.156,2.944,0.403,13.918,3153.472,1212.258,3.843,4.804,0.918,1.263,0.792,0.929
2483,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03839-09621,27.696,1.006,0.017,19.838,3078.527,1226.671,6.085,6.085,0.884,1.125,0.889,0.929
2484,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04041-10456,32.825,1.782,0.74,21.573,3345.64,1291.047,6.406,6.726,0.886,1.125,0.889,0.934
2485,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04115-09282,3.898,1.065,0.1,8.185,2971.874,1316.349,1.922,3.203,0.731,1.82,0.549,0.809
2486,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04198-16296,7.386,1.198,0.107,13.012,5217.994,1341.971,2.883,5.124,0.548,3.185,0.314,0.823
2487,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04239-09824,66.779,1.417,0.625,31.226,3141.622,1353.181,9.608,9.288,0.861,1.048,0.954,0.937
2488,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04313-09912,0.205,1.468,0.136,1.812,3174.29,1381.045,0.641,0.641,0.785,2.646,0.378,0.667
2489,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04341-14438,39.493,1.081,0.245,23.307,4620.672,1386.81,7.046,7.046,0.914,1.018,0.982,0.946
2490,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04352-13906,6.155,1.081,0.079,9.279,4452.846,1392.255,2.242,3.523,0.898,1.633,0.612,0.909
2491,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04385-09184,0.615,5.209,0.536,3.203,2941.127,1404.105,0.961,0.641,0.754,1.5,0.667,1
2492,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04533-10815,4.821,1.552,0.122,8.638,3462.542,1450.546,2.883,2.562,0.812,1.281,0.781,0.825
2493,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04815-12314,10.258,5.031,0.464,12.262,3942,1540.224,3.843,4.164,0.857,1.173,0.853,0.87
2494,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04816-09398,33.441,0.999,0.002,21.618,3006.464,1538.943,7.046,7.046,0.899,1.116,0.896,0.924
2495,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04832-07931,3.077,4.781,0.847,6.186,2539.176,1546.95,2.242,1.601,1,1.405,0.712,0.923
2496,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04928-09726,34.569,1.052,0.155,21.65,3111.836,1575.135,6.726,6.726,0.927,1.027,0.974,0.947
2497,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04965-12113,3.488,1.033,0.034,7.545,3878.585,1588.907,1.922,2.883,0.77,1.679,0.596,0.8
2498,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05167-14106,76.011,1.056,0.128,32.585,4512.738,1650.4,10.569,9.288,0.9,1.164,0.859,0.952
2499,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05189-10187,21.542,1.001,0.003,17.464,3260.125,1659.368,5.445,5.445,0.888,1.027,0.974,0.919
2500,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05200-11627,36.005,0.999,1.31E-04,22.103,3720.687,1661.93,6.726,7.046,0.926,1.098,0.911,0.946
2501,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05260-08867,5.026,1.299,0.237,8.638,2838.637,1683.389,2.883,2.562,0.846,1.649,0.607,0.86
2502,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05293-07673,13.54,1.372,0.194,13.73,2455.583,1692.997,4.164,4.484,0.903,1.093,0.915,0.907
2503,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05378-15841,89.859,0.986,0.002,35.943,5068.423,1716.698,10.249,11.53,0.874,1.223,0.818,0.952
2504,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05819-11018,20.824,1.515,0.62,17.199,3526.277,1861.144,5.445,5.124,0.885,1.218,0.821,0.923
2505,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:05922-09291,6.975,2.699,0.143,10.075,2974.115,1895.094,3.203,3.523,0.864,1.11,0.901,0.855
2506,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06050-08950,39.595,1.111,0.196,23.384,2862.658,1934.488,7.687,6.726,0.91,1.154,0.866,0.944
2507,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06074-14745,16.002,4.327,0.679,15.355,4719.959,1943.136,5.124,4.804,0.853,1.137,0.879,0.879
2508,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06152-11112,37.852,1.021,0.039,23.65,3555.423,1966.836,7.366,7.366,0.85,1.172,0.853,0.918
2509,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06228-14721,14.053,1.002,0.015,13.73,4712.913,1992.459,4.164,4.484,0.937,1.135,0.881,0.926
2510,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06282-10427,0.615,1.142,0.038,2.905,3339.234,2011.676,0.961,0.961,0.916,1.124,0.89,0.8
2511,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06332-15224,0.103,3.84,0,1.281,4875.935,2028.01,0.32,0.32,0.785,1,1,1
2512,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06334-15223,0.41,3.716,0.175,2.265,4875.295,2028.33,0.641,0.961,1,2,0.5,0.8
2513,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06713-10980,9.13,2.007,0.397,10.825,3515.068,2148.435,3.203,3.523,0.979,1.161,0.861,0.932
2514,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06742-07737,2.359,3.975,0.268,5.623,2477.042,2158.364,1.922,1.922,0.938,1.077,0.928,0.821
2515,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06785-13287,20.311,0.993,1.28E-04,16.746,4252.992,2170.534,5.124,5.124,0.91,1.1,0.909,0.927
2516,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06848-17020,3.795,1.384,0.167,8.451,5450.196,2191.673,2.242,3.203,0.668,1.83,0.546,0.763
2517,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06938-16910,2.154,3.275,0.264,4.905,5415.286,2221.459,1.601,1.601,1,1,1,0.913
2518,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:06937-16914,17.541,2.45,0.695,16.746,5414.966,2218.896,4.484,5.765,0.786,1.216,0.822,0.872
2519,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07043-10213,21.131,1.288,0.192,16.823,3268.452,2253.166,5.445,5.124,0.938,1.148,0.871,0.936
2520,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07047-12321,20.413,2.686,0.706,16.823,3943.602,2254.447,5.445,5.124,0.906,1.159,0.863,0.923
2521,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07087-07338,47.186,1.015,0.051,25.494,2346.688,2265.657,7.046,8.327,0.912,1.211,0.826,0.955
2522,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07192-06540,12.822,1.044,0.063,13.84,2093.027,2301.208,3.523,4.804,0.841,1.397,0.716,0.906
2523,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07369-17577,4.411,1.987,0.259,8.185,5628.592,2358.859,2.242,2.883,0.827,1.383,0.723,0.86
2524,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07444-05001,19.593,1.034,0.05,17.089,1598.835,2381.598,5.765,5.124,0.843,1.239,0.807,0.897
2525,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07521-12756,11.181,1.541,0.303,12.825,4083.564,2406.9,3.843,4.164,0.854,1.145,0.873,0.886
2526,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07565-05869,33.133,1.011,0.05,22.181,1876.518,2419.391,6.726,7.366,0.846,1.146,0.872,0.912
2527,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07683-09351,34.774,1.166,0.119,23.197,2991.411,2457.184,7.046,7.366,0.812,1.441,0.694,0.916
2528,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07700-14542,1.949,1.452,0.067,5.358,4656.864,2465.191,1.601,1.922,0.853,1.414,0.707,0.826
2529,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07874-09049,2.154,2.706,0.499,5.733,2897.569,2520.92,1.281,2.242,0.824,1.596,0.627,0.875
2530,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07916-10267,4.924,1.731,0.071,10.638,3286.708,2534.051,3.203,2.883,0.547,1.739,0.575,0.681
2531,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07924-04719,0.103,1.687,0,1.281,1511.399,2537.895,0.32,0.32,0.785,1,1,1
2532,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07963-10280,21.029,1.005,0.007,17.651,3289.911,2547.503,5.124,5.765,0.848,1.233,0.811,0.905
2533,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07997-12304,1.026,1.182,0.053,3.546,3940.399,2560.635,0.961,1.281,1,1.236,0.809,0.909
2534,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08126-10809,13.643,1.534,0.109,29.195,3459.339,2598.748,5.445,7.687,0.201,2.064,0.485,0.407
2535,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08129-14725,30.158,1.083,0.144,21.307,4712.593,2600.99,7.366,5.445,0.835,1.419,0.705,0.926
2536,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08171-16197,5.95,1.121,0.098,9.466,5186.286,2615.402,2.562,3.203,0.834,1.44,0.694,0.892
2537,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08229-10623,0.205,1.486,0.089,1.922,3402.329,2635.26,0.32,0.641,0.698,2,0.5,1
2538,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08275-06198,4.206,1.291,0.103,7.357,1983.811,2649.352,2.562,2.242,0.976,1.261,0.793,0.891
2539,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08285-13578,17.849,1.117,0.146,15.464,4346.513,2651.274,4.804,4.804,0.938,1.03,0.971,0.928
2540,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08292-08104,6.873,1.002,0.022,10.262,2593.944,2654.156,3.203,3.523,0.82,1.112,0.9,0.832
2541,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08307-13518,27.081,0.994,7.86E-04,19.386,4326.656,2657.679,6.085,5.765,0.906,1.245,0.803,0.935
2542,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08424-09003,23.388,1.027,0.068,18.292,2880.594,2695.472,5.765,5.445,0.878,1.139,0.878,0.919
2543,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08427-13559,42.263,1.118,0.134,24.633,4339.147,2694.832,7.366,8.327,0.875,1.157,0.864,0.928
2544,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08466-16956,86.577,0.997,1.14E-04,36.319,5424.574,2707.002,12.491,9.288,0.825,1.393,0.718,0.931
2545,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08542-09076,18.054,1.119,0.16,15.84,2904.615,2733.586,4.804,4.804,0.904,1.098,0.911,0.929
2546,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08544-11372,35.39,1.011,0.052,22.025,3639.016,2733.265,6.726,6.726,0.917,1.037,0.965,0.947
2547,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08648-15200,19.798,2.375,0.926,17.199,4865.686,2767.215,5.124,5.445,0.841,1.199,0.834,0.904
2548,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08661-06766,21.542,2.591,0.38,17.464,2164.449,2771.379,5.445,5.445,0.888,1.086,0.921,0.921
2549,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08669-07321,13.746,1,2.11E-05,13.918,2342.845,2774.261,4.164,4.484,0.892,1.177,0.85,0.912
2550,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08714-13146,7.796,5.439,0.532,10.45,4208.793,2789.314,3.203,3.523,0.897,1.171,0.854,0.879
2551,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08724-08115,15.592,0.996,1.32E-04,15.012,2597.147,2791.556,4.164,5.124,0.869,1.345,0.743,0.905
2552,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08888-11085,26.465,1.059,0.109,19.573,3547.416,2843.762,5.765,6.085,0.868,1.139,0.878,0.926
2553,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08914-11823,5.129,1.026,0.024,8.185,3785.704,2853.69,2.242,2.883,0.962,1.477,0.677,0.917
2554,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08950-12148,5.232,1.007,1.23E-04,9.544,3889.474,2864.9,2.562,3.523,0.722,1.905,0.525,0.803
2555,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09227-05038,38.262,1.032,0.045,26.477,1610.045,2951.696,7.366,7.046,0.686,1.201,0.833,0.863
2556,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09243-09310,6.975,1.486,0.246,9.919,2980.201,2959.062,3.523,2.562,0.891,1.377,0.726,0.901
2557,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09286-09582,36.928,1.738,0.988,23.837,3065.395,2970.592,7.366,7.366,0.817,1.116,0.896,0.903
2558,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09323-17681,9.54,1.083,0.085,11.731,5661.261,2984.044,3.523,3.843,0.871,1.302,0.768,0.89
2559,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09383-14521,8.104,5.907,0.668,10.825,4648.857,3003.901,3.843,2.883,0.869,1.398,0.716,0.883
2560,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09488-09583,12.104,1.043,0.075,13.012,3067.317,3036.89,3.843,4.164,0.898,1.325,0.755,0.901
2561,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09490-05952,31.287,0.99,1.24E-04,21.307,1902.781,3036.89,7.366,5.445,0.866,1.223,0.817,0.936
2562,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09500-12437,4.308,2.462,0.125,7.998,3982.035,3041.694,2.883,2.242,0.846,1.264,0.791,0.84
2563,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09527-14251,27.183,1.079,0.177,19.541,4561.1,3048.42,6.406,6.085,0.895,1.156,0.865,0.927
2564,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09541-11315,0.103,1.914,0,1.281,3623.963,3055.787,0.32,0.32,0.785,1,1,1
2565,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09772-08339,3.077,2.36,0.162,6.904,2669.85,3128.81,2.242,2.242,0.811,1.684,0.594,0.833
2566,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09804-13091,9.848,1.58,0.463,11.543,4191.178,3138.099,3.523,3.843,0.929,1.083,0.924,0.901
2567,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09907-15988,48.52,1.14,0.303,26.665,5116.465,3169.166,8.648,7.687,0.858,1.153,0.867,0.935
2568,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09951-08093,19.285,1.026,0.055,28.444,2588.499,3184.539,7.046,5.445,0.3,1.149,0.87,0.625
2569,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10036-10772,36.21,1.505,0.363,24.775,3446.528,3210.802,7.046,7.366,0.741,1.135,0.881,0.876
2570,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10063-08464,5.334,1.112,0.171,8.903,2709.244,3221.692,3.203,2.562,0.846,1.406,0.711,0.86
2571,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10085-17436,0.205,2.395,0.055,1.922,5584.073,3230.019,0.641,0.32,0.698,2,0.5,1
2572,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10107-08536,2.052,1.754,0.311,5.733,2733.265,3236.104,1.281,2.242,0.784,1.85,0.54,0.851
2573,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10143-06337,31.594,1.556,0.608,21.463,2026.408,3245.392,6.726,6.406,0.862,1.092,0.916,0.928
2574,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10189-09993,36.21,1.007,0.025,22.291,3197.03,3260.125,7.366,6.406,0.916,1.194,0.838,0.944
2575,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10300-05129,6.975,1.005,8.11E-05,10.45,1641.112,3297.278,3.523,3.203,0.803,1.253,0.798,0.829
2576,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10435-14423,15.797,1.984,0.159,15.089,4616.829,3339.875,5.124,4.484,0.872,1.441,0.694,0.901
2577,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10492-02779,46.263,1.01,0.044,25.494,886.213,3356.529,7.687,7.687,0.895,1.099,0.91,0.948
2578,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10684-04152,16.823,1.541,0.35,15.73,1327.238,3419.624,5.124,4.804,0.854,1.05,0.952,0.901
2579,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10739-02766,13.233,1.001,0.006,13.653,883.651,3437.56,4.484,3.843,0.892,1.299,0.77,0.915
2580,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10741-08019,19.798,1.002,0.036,17.089,2565.759,3437.56,5.445,5.445,0.852,1.444,0.693,0.91
2581,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10795-13940,12.822,4.817,0.533,13.277,4462.775,3455.496,4.164,4.164,0.914,1.184,0.845,0.909
2582,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10805-02625,0.205,1.018,0.008,1.812,840.413,3460.3,0.641,0.641,0.785,2.646,0.378,0.667
2583,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10799-08820,20.311,1.021,0.07,16.746,2822.623,3455.816,4.484,5.765,0.91,1.225,0.817,0.932
2584,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10804-05774,28.517,1.055,0.105,20.557,1846.411,3457.097,6.085,6.726,0.848,1.362,0.734,0.916
2585,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10812-05934,20.618,1.009,0.04,18.072,1897.336,3460.3,6.406,5.445,0.793,1.65,0.606,0.868
2586,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10827-15519,34.159,0.99,0.004,21.838,4967.215,3464.463,6.726,6.726,0.9,1.064,0.94,0.934
2587,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10834-09426,8.617,1.461,0.355,10.981,3017.353,3467.986,3.523,3.843,0.898,1.288,0.777,0.889
2588,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10863-02704,7.078,1.491,0.159,11.09,864.114,3477.915,3.843,2.883,0.723,1.561,0.641,0.817
2589,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10924-10900,1.026,1.735,0.065,3.624,3490.406,3498.093,1.281,1.281,0.982,1.028,0.973,0.769
2590,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10970-10692,8.617,1.003,0.01,10.825,3423.147,3511.544,2.883,3.843,0.924,1.243,0.804,0.918
2591,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10998-04862,14.874,1.003,8.52E-05,17.011,1554.957,3519.551,4.484,5.765,0.646,1.56,0.641,0.806
2592,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11059-17441,8.924,1.19,0.212,11.809,5584.393,3540.049,3.523,3.843,0.804,1.308,0.764,0.837
2593,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11081-10441,16.207,2.455,0.347,15.199,3341.796,3546.775,4.484,4.804,0.882,1.143,0.875,0.908
2594,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11200-09743,8.514,1.798,0.348,12.637,3118.562,3585.209,3.843,4.164,0.67,1.69,0.592,0.81
2595,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11448-14302,1.026,2.138,0.113,3.358,4579.997,3666.239,1.281,0.961,1,1.384,0.723,0.909
2596,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11453-02501,25.747,1.531,0.971,19.386,798.137,3665.279,6.085,5.765,0.861,1.1,0.909,0.919
2597,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11487-13620,8.617,3.716,0.341,10.825,4360.605,3677.449,3.203,3.523,0.924,1.25,0.8,0.908
2598,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11526-03129,8.514,2.303,0.408,12.902,1000.873,3688.979,2.883,5.124,0.643,1.945,0.514,0.843
2599,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11535-02983,25.952,1.002,1.28E-04,18.933,952.832,3691.542,5.445,6.085,0.91,1.301,0.769,0.944
2600,t:1/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11671-01200,10.053,1.004,1.13E-04,11.466,382.734,3736.06,3.203,3.843,0.961,1.211,0.826,0.933
